name,2026-05-11,2026-05-12,2026-05-13,2026-05-14,2026-05-15,2026-05-18,2026-05-19,2026-05-20,2026-05-21,2026-05-22,2026-05-26,2026-05-27,2026-05-28,2026-05-29,2026-06-01,2026-06-02,2026-06-04,2026-06-05,2026-06-08,2026-06-09,2026-06-10,2026-06-11,2026-06-12,2026-06-15,2026-06-16,2026-06-17,2026-06-18,2026-06-19,2026-06-22,2026-06-23,2026-06-24,2026-06-25,2026-06-26,2026-06-29,2026-06-30,2026-07-01,2026-07-02,2026-07-03,2026-07-06,2026-07-07,2026-07-08,2026-07-09,2026-07-10,2026-07-13,2026-07-14,2026-07-15,2026-07-16,2026-07-20,2026-07-21,2026-07-22,2026-07-23,2026-07-24,2026-07-27,2026-07-28,2026-07-29,2026-07-30,2026-07-31,2026-08-03,2026-08-04,2026-08-05
삼성물산_028260,480000_427000_452000_1337572,465000_418000_435000_965392,437500_396000_428500_825293,447000_422000_442000_826031,439500_389000_396500_712137,405500_374000_399500_489373,393500_362500_380500_707368,383500_359000_370500_600431,424000_397000_418500_684854,432500_415000_420500_459012,447000_408500_411000_404582,444000_406000_410500_539890,413000_385500_399500_442727,443000_410500_432500_1049549,493500_440000_455000_1005218,498000_441500_485500_866619,565000_485000_535000_1331923,504000_438000_460500_837033,433000_400000_408500_542410,438000_396500_429000_644486,414500_390000_407500_631317,420500_384000_410000_615013,460500_421500_432000_732415,509000_461000_495000_667754,506000_482000_497000_480592,495500_470000_490000_370049,494000_472000_485500_431143,559000_480500_491500_1429057,541000_493500_520000_799994,552000_455000_455000_957626,522000_470000_481500_1136130,563000_519000_519000_1056966,530000_475500_494500_775707,501000_457500_471000_726570,487500_444000_468500_734101,479000_421000_434000_870586,424500_397000_406500_748737,435000_391500_433500_663171,460000_433500_449500_556041,450500_409500_424500_526019,421500_385500_395000_606631,414500_373500_378500_980567,404000_384000_391500_501429,394000_357000_361000_572948,369000_334000_354000_749944,376500_360000_367000_704821,354000_336500_346000_652157,338500_313500_317500_674120,347500_307500_343500_654894,373000_351500_354000_546693,363000_351500_360000_352487,356000_334500_342000_334549,350000_331000_339500_273529,320500_295500_305000_639206,312000_262000_285500_880125,322000_283000_294000_854257,357500_321000_351500_1241836,347000_322000_329000_299582,332500_312000_322500_485793,350000_335000_347500_339053
HD현대중공업_329180,698000_665000_685000_573817,734000_675000_707000_892919,733000_697000_733000_490926,724000_669000_671000_705246,679000_620000_640000_600876,634000_590000_615000_411579,639000_590000_598000_379693,643000_601000_636000_683917,689000_631000_672000_488545,695000_667000_680000_296191,763000_689000_745000_728849,765000_720000_744000_551084,760000_685000_704000_493828,723000_690000_696000_817753,719000_684000_684000_446190,702000_645000_673000_662308,694000_651000_651000_354983,679000_645000_664000_384815,653000_616000_621000_401352,633000_604000_612000_339664,653000_609000_641000_456793,659000_609000_646000_539382,678000_644000_650000_430367,719000_671000_714000_395308,719000_690000_698000_264093,738000_693000_707000_340503,726000_681000_684000_361327,684000_650000_667000_542683,674000_630500_636000_319861,654000_588000_588000_351455,603000_577000_587000_269684,617000_581000_582000_225014,582000_549000_564000_316742,600000_549000_592000_311351,623000_576000_592000_355469,622000_587000_615000_297110,615000_580000_590000_253877,591000_561000_577000_248576,606000_562000_583000_217102,564000_524000_552000_407829,547000_504000_517000_405507,533000_495500_507000_401921,524000_500000_504000_254741,518000_484500_487500_278839,486500_453000_466000_525151,486000_456000_471000_447502,489000_463500_484000_278722,479500_445000_448500_288950,452500_437000_451500_263320,474500_455500_464500_243693,502000_464500_498000_264343,507000_481000_485500_194400,502000_475500_486500_128891,476000_445500_451000_357603,460000_411500_434000_477944,465000_425500_448000_344404,484000_452000_481000_283486,481000_463000_470500_134192,485000_468000_483000_153157,513000_488500_509000_261380
기아_000270,178800_166500_174700_2981237,180400_162500_168300_2971261,179500_163800_179500_2667366,183000_173600_178100_2320304,184200_164900_168000_2839184,170700_158600_162500_1367438,162600_152100_154900_1578129,154900_147700_149400_1918825,169300_153700_167900_1633956,169800_162400_164800_900343,170500_165500_167000_887765,169000_162500_164700_1295315,173000_159500_164300_1409381,172500_164100_169200_2545048,174600_167600_169900_1733940,172700_163900_168800_1440263,168000_162000_164300_1477518,163000_154600_161100_1077583,154700_149800_151400_1305489,167300_154500_164300_2331570,164800_154500_159700_1920797,156000_150300_156000_1634502,168900_160800_166800_2416481,172900_167100_167500_1297572,171900_166200_170200_1130432,169400_165800_166300_585295,167000_158500_158800_1058777,162400_153700_154900_1605584,155700_151100_151400_735085,151400_137300_137400_1317728,141400_136300_138900_1133812,144200_138300_139500_1040861,139000_130000_135300_1133840,142400_132100_140600_786609,143500_136200_138000_979109,144200_137700_141500_790999,148700_137600_145200_1317643,152000_143800_152000_1078769,162500_150400_160700_1610920,159100_147200_153700_1180558,162900_150000_156800_1779324,156900_144400_144800_1363126,152000_145500_147500_1005420,151100_142300_143500_898409,144700_138700_139600_1139267,146300_141300_145000_1067661,150500_142400_149700_967288,146300_138100_140000_876708,144900_137300_144600_870748,150300_145500_146800_790259,150000_145000_149800_555094,146800_129500_130500_1512716,133200_127200_130400_1048912,127300_121100_121800_1115783,126500_114700_120400_1833971,124400_115000_120800_1376243,132300_123700_131900_1434879,130400_127000_129600_686065,129800_126400_129600_700158,134400_131300_133000_850555
한화에어로스페이스_012450,1370000_1314000_1315000_251134,1360000_1259000_1284000_234338,1317000_1254000_1286000_149714,1323000_1273000_1306000_183172,1304000_1210000_1216000_208586,1257000_1200000_1227000_174679,1344000_1252000_1286000_358529,1306000_1212000_1249000_220620,1296000_1242000_1248000_159803,1276000_1226000_1261000_224282,1275000_1241000_1251000_155040,1304000_1242000_1244000_238820,1251000_1181000_1200000_201634,1233000_1161000_1173000_348297,1243000_1116000_1138000_338833,1115000_1044000_1070000_361504,1106000_1032000_1068000_351981,1069000_1021000_1049000_185271,1018000_955000_1006000_223231,1060000_987000_1016000_201707,1066000_1004000_1031000_199694,1020000_965000_1014000_216006,1105000_1028000_1078000_233810,1123000_1066000_1084000_164769,1212000_1125000_1183000_369748,1264000_1198000_1224000_290565,1242000_1183000_1189000_255178,1198500_1095000_1122000_456658,1192000_1122000_1125000_145874,1145000_1064000_1073000_198818,1101000_1032000_1094000_177303,1112000_1053000_1069000_270632,1058000_984000_1011000_293385,1033000_990000_1020000_253150,1029000_968000_995000_177757,1107000_1012000_1091000_191691,1197000_1096000_1116000_355677,1190000_1111000_1175000_259176,1240000_1125000_1159000_140971,1142000_1050000_1122000_184231,1139000_1007000_1041000_175270,1057000_927000_953000_275214,976000_920000_967000_292728,1008000_926000_936000_179138,943000_862000_872000_267263,956000_899000_929000_249391,970000_905000_943000_142859,929000_870000_875000_415673,917000_856000_899000_173928,929000_891000_891000_201320,961000_886000_958000_209791,1050000_965000_979000_243326,987000_875000_899000_173455,900000_857000_875000_172897,878000_783000_810000_292413,918000_809000_865000_253854,943000_866000_917000_259060,936000_906000_919000_177064,1014000_905000_1004000_292632,1031000_998000_1007000_92287
두산에너빌리티_034020,130700_126800_128000_3619903,134000_120500_125600_6170656,124600_117500_120000_4596035,122300_116000_117100_4374858,118900_108400_110800_5217764,113600_103500_112100_4669776,112900_103900_106000_3654573,107100_99700_101300_4332142,109500_106800_108400_2673341,117000_110600_111600_2908260,115800_111000_112600_3027392,114800_108200_108500_3275977,111800_102200_105900_3224326,107500_102500_105600_4626529,114200_106900_106900_4623394,109300_99700_100000_4963793,100400_97900_99200_2776755,100100_92600_95600_3954422,90400_85500_85800_3956048,93300_87700_92300_3082661,92100_87500_91100_2646807,89200_85300_88600_3002950,95000_91100_93100_2998526,101200_97600_99800_2520626,105500_101800_103300_3301721,106200_102500_103200_2408504,109300_99600_99600_4268637,101900_94300_97900_4391283,97000_94100_94200_2146567,98700_89000_89200_4439638,92800_87200_90600_3053656,93200_87600_87800_2738234,87800_79300_81100_4769262,88600_79600_88000_4231835,88600_84500_86800_2498630,90800_86100_88500_2186748,89400_84100_86000_2538076,87400_80100_86200_2936728,90300_82950_85500_2210209,84500_78900_81600_2596943,79800_72700_74000_3895625,77000_71600_73200_3641029,79900_74300_78100_3005529,79700_72300_73200_2881964,73400_68200_70900_4079032,74300_72000_73000_2540969,71800_68500_69700_2541779,67000_63800_64800_2835943,67400_63000_66800_2611452,72700_68100_69200_3001478,73300_69900_73200_1764464,74000_71200_72100_2017878,72600_69100_70900_1484901,68900_64000_64700_2148321,66600_57000_60800_4800443,63500_59000_60200_3193446,67800_63600_67100_3208797,68300_65000_67700_1762521,73200_67900_73000_2577175,77300_73500_77000_2227898
신한지주_055550,99900_96900_97200_1444394,99000_94500_96700_1588028,98800_94700_95200_1080975,96800_93400_96800_1563957,97300_93100_95100_1544275,96000_91100_93100_1200095,95600_92100_93900_1459581,96500_92900_94000_1185712,96700_94500_94800_904851,99300_95500_98200_1064030,99300_95800_96000_896531,97300_94500_95000_972307,95100_91000_92800_1081678,94800_91700_93600_2778385,96200_92600_92600_1612094,96400_91800_96400_1391336,102000_95500_100100_2050259,109800_102500_107500_3611830,104900_96500_97100_2158180,102200_96500_101200_1853431,100800_95300_98200_1631177,98300_94100_96900_1880072,105000_97700_99600_2231836,110800_102000_105600_2048362,110700_105500_106700_1236763,108800_102700_103100_1337604,103300_100100_100800_1406780,104400_98700_100900_1899794,100400_97400_97500_1096436,103700_96500_97700_1558595,98000_94400_95700_1466503,97600_94000_94500_1010303,94200_89400_91600_1318276,97200_90900_96400_1297476,98600_95700_95800_1406235,98800_94500_96400_790055,105000_94000_102200_1842329,108000_103100_107300_2736622,110700_106500_107700_1420236,109500_105800_108600_1496772,111000_105200_107300_1619037,109700_104000_105000_1850603,111800_104300_109200_1598006,113300_107500_108600_1376745,112000_106000_106500_1427751,110400_106700_107300_1312064,112400_105000_107900_1463864,105800_100000_101800_1377804,105500_97300_104700_1095045,107200_103600_104500_1108336,105400_102700_103800_1083249,107900_101900_104400_1087479,105700_102400_105000_694952,105400_99700_100900_1253310,103600_95700_98300_1382227,104800_96700_100800_1471543,101800_97500_100700_1722435,103200_99000_102700_991006,102900_100300_102300_763199,106700_102600_103600_850493
현대모비스_012330,588000_520000_553000_1085217,607000_525000_548000_1301498,677000_555000_649000_1750264,687000_644000_650000_1177293,685000_610000_629000_1010628,620000_562000_571000_947011,575000_509000_525000_908666,561000_515000_535000_964849,680000_565000_670000_1334364,663000_619000_646000_991976,688000_640000_664000_870942,712000_648000_688000_1501583,749000_653000_686000_1660889,795000_706000_768000_1963281,822000_742000_761000_1822258,775000_698000_759000_1212449,778000_713000_748000_788548,723000_665000_697000_935096,642000_602000_612000_773309,636000_560000_595000_1196958,620000_545000_570000_748496,583000_534000_576000_590857,648000_605000_607000_936211,647000_621000_640000_515561,686000_635000_660000_501325,651000_626000_631000_308035,627000_599000_603000_421462,659000_592000_612000_902462,600000_568000_569000_438282,572000_509000_510000_655186,522000_496000_509000_522174,533000_508000_513000_406638,510000_463000_486500_494414,508000_462500_502000_499087,516000_493500_500000_317486,524000_480500_494000_306223,509000_461000_492000_593458,495500_466000_494000_376599,528000_489000_515000_392653,506000_473500_495000_436939,518000_479000_488500_411202,486500_455000_465000_384154,500000_466500_488000_272847,522000_480500_487500_351687,491000_452000_466000_420830,495000_473000_489500_285432,496500_471500_482000_270493,492000_467000_472500_316664,485000_456000_479500_324162,541000_501000_513000_528881,525000_506000_524000_298791,510000_474000_482000_413538,490500_454500_463500_299260,447000_420500_440000_386385,470000_426000_445000_526570,471500_435000_445000_379620,487000_451000_476000_357337,502000_467500_493500_328332,490500_463500_481500_270991,510000_495000_503000_270626
셀트리온_068270,188155_181768_182340_906575,188536_178623_184247_1225716,188536_179100_181578_823912,185962_181292_185962_736284,186344_177956_179957_806879,179862_171188_174620_661543,177384_171188_173952_598966,176907_169663_170998_664910,182436_173476_180720_810887,192539_184151_189394_886158,192539_185867_185867_610543,188536_182817_185390_670104,185772_176288_181101_716263,185390_180529_183865_1188978,185390_180243_182722_901163,182722_177003_179100_742115,181900_174000_176500_581517,179800_169900_171400_603099,164200_158500_159400_761456,171700_160100_170000_690173,168400_162700_167300_527943,167100_160000_166200_555228,176900_169200_173000_877296,177700_173500_175000_400596,177400_172300_174500_427814,177800_171100_174600_500727,175500_172300_173600_443187,174100_166500_170300_1160752,169200_166300_168500_503668,169900_160300_160500_580032,175500_159200_172700_824946,180300_170600_173100_631651,173800_161100_165900_596116,180000_167900_179200_765680,180200_173100_173300_565686,180000_171800_174500_473079,183200_169000_176600_712765,188000_178600_183600_853838,185000_174300_175900_527031,178500_172700_178200_624179,183900_174700_176800_792364,178000_171000_173100_609649,179200_172700_175200_435099,180800_173900_175100_646548,178200_171800_172800_710511,179300_175100_175700_491182,177500_171200_175800_498638,174300_170900_172600_473598,175000_168200_171600_456723,177300_170000_170100_379360,174000_170100_172200_400464,179400_170800_177600_804969,183700_175800_178700_494728,186400_176000_177400_1306161,188800_177300_180000_1797702,191700_179900_190000_1747638,189300_183700_186700_1127709,185000_180300_182200_451402,185800_180300_185800_521154,193000_185500_190300_613531
SK_034730,584000_560000_571000_284887,577000_522000_541000_303325,554000_511000_550000_294643,549000_530000_541000_219630,558000_492000_503000_245797,549000_493000_530000_322287,540000_507000_519000_188292,535000_509000_526000_393943,576000_537000_576000_283266,645000_581000_642000_366494,675000_645000_656000_286020,719000_676000_680000_333564,690000_647000_664000_261622,698000_670000_676000_414448,690000_655000_657000_212446,670000_633000_668000_218615,693000_648000_668000_217047,648000_585000_625000_281675,595000_550000_572000_240242,602000_564000_594000_230780,597000_557000_579000_223590,583000_535000_575000_268483,620000_586000_593000_156761,673000_604000_646000_252100,691000_663000_673000_166152,719000_666000_708000_197604,705000_662000_687000_300794,757000_701000_724000_465982,750000_712000_730000_228946,830000_701000_705000_756245,740000_691000_712000_298472,883000_772000_858000_852369,880000_794000_815000_614504,819000_741000_785000_435088,845000_767000_834000_377589,854000_732000_763000_408059,715000_670000_683000_368327,694000_631000_690000_344785,710000_650000_667000_205147,661500_600000_626000_362270,626000_576000_596000_293255,633000_588000_610000_282269,668000_632000_657000_263690,656000_581000_583000_236349,585000_543000_562000_364873,625000_590000_609000_275807,593000_567000_580000_171338,600000_546000_579000_222985,607000_564000_596000_172472,664000_621000_624000_200588,670000_632000_655000_194686,673000_623000_630000_233542,642000_609000_623000_155413,583000_521000_541000_289456,552000_450000_489000_410372,508000_458500_468500_237112,574000_525000_557000_414213,546000_514000_523000_221163,525000_495500_518000_180653,568000_542000_562000_191224
NAVER_035420,216000_210000_211500_780013,213000_200500_204000_991427,206500_198600_201500_904464,216000_203500_213000_1601442,216500_201000_203500_997805,203500_196700_200000_890762,206250_195100_198100_950434,200000_190800_191500_992090,202000_194600_199500_869601,207000_199300_203000_751620,207000_199900_200000_580181,202000_197300_198800_912403,213000_195800_205000_1978430,247500_211000_234000_7569228,304000_244500_271500_14505895,289500_244000_280500_9275907,275000_255000_267500_3324373,266500_245000_255500_3143220,294000_238500_279000_10148390,288500_243000_257000_6918079,253500_222000_227000_3562725,228500_218500_224000_2218764,263000_231000_247000_5215884,257500_245500_248000_2001006,265500_239500_242000_2480043,247500_234500_243500_1156913,241000_234000_235000_1322859,245500_224000_229500_2109401,231000_222000_222000_866623,220000_201500_202500_1683494,204000_195900_199400_1455973,208000_199500_199700_1024898,201000_190300_196400_1473699,206000_191700_204000_1093200,205500_198700_199000_822445,203500_192700_197400_1015743,204500_191000_199900_1162498,199900_191700_195800_1111357,201000_194000_196600_686793,199400_193100_197200_1077802,197800_189800_192700_1090495,193200_184000_184400_1207585,194600_186300_191300_725383,195400_186400_188000_757031,189400_181100_183200_946614,191900_187500_189600_674208,191300_185400_190000_737459,188400_183300_185900_630080,196500_185700_193000_876385,207000_196200_196900_896565,220000_203000_220000_1907827,216500_202000_207500_1048497,234500_219000_225000_2705093,232000_208500_210000_2281917,213500_194600_201500_1978355,205500_194100_194700_1680475,212500_199600_208000_1766586,208500_201500_207500_662318,231500_215000_226500_2278507,234000_223500_229000_1086692
하나금융지주_086790,129300_125500_126600_1145704,128600_120200_123100_1126527,125700_121500_122300_718304,126500_120000_126500_1178631,126000_118100_119000_1047927,119600_113800_114200_1016492,118800_114000_115300_1043981,119100_112600_115600_1447419,120300_117000_119400_862318,122900_119400_122100_662135,123600_119500_120000_652801,121500_117100_118400_705594,118400_112800_115300_801073,117500_113100_115100_1532538,118100_113600_113900_1160822,117000_112500_117000_935421,122900_115900_120600_974778,126400_120100_123600_1115521,122100_111000_112400_1086413,121000_114100_119000_992410,120200_114200_117900_894163,117900_112000_114800_1340982,125200_115400_121000_1183090,130700_121300_129300_1071270,136000_128500_132000_1074269,135200_126400_126800_482592,127800_125500_126100_639497,127900_121000_123500_1044016,123000_118000_119700_690109,123700_115100_115500_771336,116900_112100_114200_797914,117700_114000_114000_695399,115100_107600_109700_862648,115800_109100_114800_746800,117800_114400_114600_1098379,118300_113600_116400_590822,125000_113700_120800_1107218,126700_121100_125600_992108,128200_123200_124800_585456,126900_123000_126900_940711,128400_121500_122300_932772,125000_119200_122600_1174592,131000_122900_128500_1189878,137700_130000_132600_1329883,137600_129200_134000_1416821,139800_132300_136800_933054,142500_133200_136800_1109404,140800_130500_133400_1233252,134000_127000_132600_962672,135800_131100_131600_588194,133100_129000_130500_825182,134900_129200_132400_1257540,132500_127400_130600_701204,129500_121100_123000_1214425,127700_117600_120400_1099026,130400_120000_124600_1064644,128700_122000_125400_1052864,128000_123700_126900_591005,129100_125600_127600_509864,133100_127900_128600_560663
삼성SDI_006400,693000_651000_684000_850986,680000_616000_629000_1349091,645000_600000_634000_788819,665000_623000_636000_712838,668000_603000_614000_1100294,616000_565000_613000_554836,621000_570000_587000_511340,584000_548000_570000_691785,616000_578000_616000_516899,657000_627000_647000_652607,667000_631000_642000_481983,674000_629000_630000_799920,691000_643000_676000_1585322,707000_657000_688000_2040080,679000_650000_652000_854997,670000_595000_602000_1018750,624000_586000_607000_466801,601000_555000_568000_542951,525000_499500_503000_624954,527000_488000_515000_590666,524000_482000_496500_514326,498500_466500_498500_498703,570000_520000_539000_677491,573000_542000_553000_531797,565000_546000_549000_352915,556000_536000_550000_257980,544000_520000_522000_391100,582000_527000_555000_964995,570000_530000_533000_435643,547000_469000_469000_712421,495500_467500_489000_580727,512000_479000_481000_430322,496000_442000_455000_580098,514000_459500_512000_737533,511000_485000_487000_564868,504000_478000_491000_431232,493500_459500_470500_451674,471000_429000_467500_498975,472500_437000_451500_412053,457000_431500_445000_486461,433000_403500_412000_549542,420500_390000_401500_595813,442500_406000_434000_481772,481500_432000_440000_849490,454000_406000_427500_713492,471500_439500_454000_607682,461500_425000_434500_484964,425000_400000_401000_371550,418000_392500_416500_343674,439500_418500_419000_321001,467000_418500_467000_450675,454500_426000_428000_385322,440500_421000_431000_211006,416500_378500_382000_469337,397500_341500_364000_584630,389500_350000_358500_766793,399000_362000_397000_675830,397000_377500_389500_318802,419500_391500_419500_401740,435000_419000_429000_301925
LS ELECTRIC_010120,315000_295000_304000_1387677,307500_272500_289000_1873176,290500_272000_285000_999916,298500_274000_280000_1158987,278500_253000_259000_1471082,255500_232500_253500_2200388,266500_240500_243500_1412816,250000_231500_238500_847289,273000_247500_271500_1392346,285000_273000_281000_1021741,291000_274000_285000_992146,282500_260500_261500_1138260,261500_235000_246500_1502301,251500_230500_241500_1593521,281500_238500_267000_2308079,266500_240000_241500_1044368,248000_234500_239500_681667,235000_217000_227000_675315,214500_197600_208000_690132,226000_207000_219500_919923,244500_219500_236000_1331589,240000_219000_229500_1134510,243500_222500_222500_2182491,265500_238000_257500_1891610,269500_254000_257500_891958,266000_249500_255000_731537,265000_241000_242000_789006,276500_244000_259000_2760452,258500_244500_245000_787229,266500_230500_232500_1569759,233500_217000_224500_934529,236000_218500_219000_691308,221500_196500_203000_924468,225000_208500_224000_994365,240500_222500_238000_1077557,270000_245000_263500_2069313,253500_232000_236500_1400194,248500_218000_229500_1286410,231000_210000_218500_784904,217000_198200_206000_685578,198000_180800_183500_1624359,194800_180300_189400_1307326,206000_195400_202500_644594,209500_179900_184500_1015219,191100_176500_187700_1079361,203000_190700_201500_823571,197800_183700_190000_664593,188800_177800_179300_652302,192000_177600_189100_705339,201500_190000_190600_706458,224000_195600_223500_1309554,226000_200000_202000_1120437,209500_191600_200000_653935,188900_174600_175500_785630,183300_150500_163800_1393272,167900_148000_150300_1272590,186800_165400_184800_1724011,192000_175200_188400_890344,197900_187100_197000_827737,214500_203500_212000_652833
LG전자_066570,158600_152000_156700_1761737,194900_160400_184900_10296997,195000_183900_191400_4385663,224500_201000_217000_4316463,266500_233000_240500_5856267,249500_212000_217000_3949389,214000_187400_191700_4689967,190100_175300_181000_3723283,235000_191000_235000_5319048,247500_228000_237000_4120471,249000_228000_239500_2749083,245500_230000_235000_2775873,243000_215000_225500_3018457,293000_248500_293000_9128469,380500_358500_380500_5176636,438000_330000_392500_10466703,361000_328000_328000_4294026,336000_294500_303000_6066192,292500_254500_268000_4274007,277000_228000_248000_5188949,251000_216500_224000_3685996,228000_207500_226000_3299797,247500_223000_225500_2953732,262000_232500_243500_2656201,250000_232000_234000_1602695,239500_224000_234500_1260211,242000_226000_228500_1541989,229500_205500_211500_2963743,241500_221000_227500_3353936,229000_201000_202000_1955116,209500_198200_204500_1449985,210500_200500_203000_1063971,201000_183900_195900_2018400,198600_186100_196700_1599058,207500_199300_203000_1364895,202500_190200_193300_1449121,198600_182100_192300_2074211,191300_177400_191000_1441814,194500_181400_185700_1044645,189100_175000_189100_1826162,206000_186400_195800_3314380,195400_175400_178000_2127439,186300_178100_182400_1319871,208500_183800_185600_2664002,188400_175800_185400_1853525,197900_189700_194000_1412397,192700_177500_179000_1389002,175700_166700_167200_1208377,174600_162800_173200_1151424,194300_179300_182700_1738718,187500_178400_187500_1096100,182400_168100_169200_1207025,176500_169500_172300_873829,167900_155300_157500_949737,162400_141900_150500_1652978,154400_144200_148000_1265580,162400_152500_162100_1754895,161000_154100_158800_754750,167300_156900_165500_1179360,181200_169000_179500_1343478
삼성화재_000810,515000_499000_505000_197789,522000_495500_505000_228675,515000_490000_498000_131112,538000_502000_538000_269848,570000_542000_554000_254102,576000_548000_554000_147428,579000_547000_551000_188446,566000_526000_543000_189866,570000_550000_566000_164707,592000_565000_569000_186662,592000_570000_581000_181755,597000_572000_577000_144541,567000_533000_560000_222612,575000_545000_569000_231070,632000_570000_604000_282425,649000_604000_641000_215423,757000_672000_730000_443786,728000_682000_695000_343227,692000_650000_670000_181724,682000_640000_655000_224520,633000_596000_616000_230994,663000_597000_663000_276539,695000_647000_654000_121961,690000_658000_676000_115813,698000_662000_671000_152534,687000_668000_679000_228044,705000_664000_700000_122160,737000_690000_700000_225695,715000_673000_685000_93659,706000_638000_646000_210975,652000_616000_636000_240897,665000_642000_651000_136058,644000_612000_636000_181254,640000_600000_625000_145259,632000_614000_618000_133483,628000_602000_623000_93409,636000_597000_614000_119459,645000_609000_638000_137846,678000_640000_674000_93674,688000_663000_682000_97475,697000_644000_671000_87248,677000_599000_622000_253924,669000_616000_648000_102425,662000_629000_639000_96948,648000_625000_628000_119168,687000_639000_661000_104388,701000_659000_701000_147348,679000_601000_602000_187140,623000_584000_618000_96056,656000_625000_630000_80162,645000_619000_638000_75799,646000_621000_644000_71659,656000_634000_645000_69591,635000_607000_609000_94760,633000_571000_587000_272269,628000_593000_618000_176458,638000_603000_632000_133228,632000_608000_616000_64081,629000_600000_620000_91459,641000_619000_637000_48484
한화오션_042660,135900_129200_130500_3244572,129700_118400_122000_2716797,127900_120100_121400_1318787,122700_118800_120400_1251981,124300_116500_118100_2595567,118600_111800_115800_1193666,119200_111000_111900_1035014,113300_107100_110500_1146955,114700_110900_113600_1114617,124200_115800_122200_1469928,139700_123300_134700_4650970,137800_131500_134900_2924745,133000_119200_124200_2595272,126800_120200_123300_1816929,130800_122600_124900_1902393,124700_116000_116000_1919672,119500_114200_115100_1284204,115700_109400_112200_998501,108300_101300_103100_1260480,107400_100000_102200_1351983,110600_102300_110200_1652201,108600_101800_104500_1514159,117400_111100_112700_2647406,123700_115200_123400_1642714,130700_121700_129200_2044579,141900_129200_133100_5967526,134900_124700_125100_2116886,128400_120400_128400_3363271,125200_116300_116500_2060359,121900_104500_104500_2015373,109700_103100_106000_1315530,116400_105600_105600_1480002,106800_95500_98000_1638269,105500_96100_105500_1043494,107200_99500_100300_1259330,104300_98700_103300_1049667,115900_103700_104500_3173366,107800_97800_106900_1667061,123000_109500_116100_5006929,93800_87000_89800_5505662,89700_80600_82000_3270283,84800_77700_78600_4572496,83900_79600_81300_1861096,85500_78100_78800_1940961,79100_74000_76800_1732146,83100_78500_82000_1710848,87300_81500_86700_2769110,89700_82700_83200_2135147,83400_78700_81900_1356492,86800_82900_83900_1624214,89900_82100_89900_1912188,91600_86600_87900_1554254,90800_83600_88800_2046688,85100_80400_81000_1481045,81700_71300_74600_2314276,83600_71700_79300_2539179,85500_79200_85200_1877179,84900_81500_83000_839335,87600_83600_87500_1087835,92000_87000_91900_1126310
